time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,-2.615335,-149.8476,0.000000,0.0000,0.0233,0.1000,33.4466,8.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0290,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,-0.0000,12.7400,ARMED,4.111000,2.569000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008061,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6146,0.7779,-0.0053,0.0000,0.0002,-0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,8.0000,0.0000,-0.6249,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0002,0.0000,0.0000,0.0002,-0.0000,343.0559,1,0.530642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-8.0000,-0.0000,0.000000,0.007083,-0.000021,0.0000,0.4058,-0.0012,0.000000,0.008202,-0.000025,0.28723707,0.76995830,1200.0000,0.043970,0.041163,0.003302,0.001916,0.000795,-0.001461,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7907,-0.7740,6.4392,6.5336,4393519.0286,4259900.7917,1795675.2792,1200.0323,0.3025,0.144698,8.2906,-0.886237,-50.7776,0.0301,0.1000,55.7991,10.3330,0.991446,-0.000006,0.130514,-0.000020,-0.0010,14.9986,-0.0024,-0.000000,-0.000597,-0.001021,-0.0000,-0.0342,-0.0585,1005.9353,-0.7157,-0.4090,1005.8853,-0.8271,-0.3343,-0.0000,-0.0125,-0.0225,12.7019,LAUNCH,-1.982196,-1.396852,4.110430,-2.567091,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000001,-0.012199,-0.022419,-0.000068,0.981680,0.572017,0.3025,0.0323,-0.0002,6.4889,0.7631,-0.0052,7.7987,1.0969,-0.0038,8.0730,-0.0057,-0.0033,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,-0.0000,8.0000,-0.0000,-0.7061,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.0757,8.0757,8.0757,-0.0057,-0.0033,343.0558,1,0.499723,6.4889,-0.0052,-0.7631,6.4889,-0.0052,-0.7631,6.4889,-8.0052,-0.7631,-0.000017,-0.010767,-0.019533,-0.0010,-0.6169,-1.1191,-0.000001,-0.012449,-0.022562,0.28723712,0.76995830,1200.0323,79.239776,-0.017455,-0.028897,0.001916,0.000198,-0.002482,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.6033,-1.5671,14.0811,14.2585,4393518.9089,4259900.6747,1795676.3018,1200.1615,1.3304,0.132231,7.5763,-0.511440,-29.3034,0.0477,0.1000,139.7677,16.3539,0.991457,-0.000030,0.130432,-0.000170,-0.0062,14.9891,-0.0205,-0.000006,-0.003552,-0.006734,-0.0004,-0.2035,-0.3858,1031.7419,0.3861,-0.9302,1031.2732,-0.8479,-0.3428,-0.0000,-0.0716,-0.1417,12.6571,LAUNCH,-1.813690,-1.275115,4.110001,-2.566048,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000005,-0.069869,-0.140604,-0.000147,0.960191,0.571938,1.3307,0.1615,-0.0010,14.1394,1.8391,-0.0090,8.3574,1.2551,0.0179,8.3093,0.0031,-0.0075,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,-0.0000,8.0000,-0.0000,-0.7049,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3122,8.3122,8.3122,0.0031,-0.0075,343.0554,1,0.453252,14.1394,-0.0090,-1.8391,14.1394,-0.0090,-1.8391,14.1394,-8.0090,-1.8391,-0.000129,-0.061924,-0.122823,-0.0074,-3.5480,-7.0372,-0.000005,-0.071457,-0.141600,0.28723728,0.76995830,1200.1615,81.558568,0.069392,-0.070192,0.001910,-0.002758,-0.008194,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.060000,1.8882,45.653845,-0.530583,0.002688,0.000472,-0.126002,-0.002300,0.160275,0.002602,0.031956,0.009522,4393.530139,4259.903658,0.003020,0.030000,0.000226,-4.996612,0.105488
0.300,-2.4354,-2.3493,22.2927,22.5480,4393518.7072,4259900.4787,1795678.1165,1200.4058,3.1501,0.124001,7.1047,-0.338473,-19.3931,0.0697,0.1000,299.0618,23.9223,0.991516,-0.000152,0.129981,-0.001065,-0.0343,14.9369,-0.1276,-0.000037,-0.017995,-0.036593,-0.0021,-1.0310,-2.0966,1106.5205,6.8876,-3.5897,1107.3687,-0.9105,-0.3681,-0.0000,-0.3072,-0.6543,12.6094,LAUNCH,-1.702089,-1.192574,4.040906,-2.581646,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000021,-0.299185,-0.647666,-0.000231,0.937188,0.571853,3.1507,0.4058,-0.0013,22.3380,3.0704,0.0086,8.5562,1.3263,0.0533,8.9453,0.0557,-0.0290,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,-0.0000,8.0000,-0.0000,-0.7026,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.9486,8.9484,8.9484,0.0557,-0.0290,343.0546,1,0.436363,22.3380,0.0086,-3.0704,22.3380,0.0086,-3.0704,22.3380,-7.9914,-3.0704,-0.000580,-0.266015,-0.567324,-0.0332,-15.2415,-32.5053,-0.000021,-0.306344,-0.652724,0.28723757,0.76995830,1200.4058,87.797830,0.585119,-0.281386,0.001879,-0.017200,-0.038054,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.6171,45.205044,0.164773,0.936495,0.006689,-0.167530,-0.143981,0.075434,-0.080179,-1.600193,0.020906,4393.525965,4259.912736,-0.007046,0.030000,0.030000,-4.999995,-4.999995
0.400,-3.2831,-3.0985,30.7110,31.0411,4393518.4213,4259900.2059,1795680.7684,1200.7782,5.8049,0.115316,6.6071,-0.240322,-13.7694,0.0934,0.1000,536.4509,32.0402,0.991747,-0.000682,0.128107,-0.005028,-0.1565,14.7199,-0.6012,-0.000102,-0.063424,-0.139463,-0.0058,-3.6339,-7.9907,1066.5524,18.6126,-10.4544,1069.3280,-0.8792,-0.3554,0.0001,-0.6979,-1.7733,12.5606,LAUNCH,-1.658159,-0.839166,3.138946,-2.176092,0.188761,-0.685620,-0.072584,0.263987,-0.007989,0.029055,0.000134,-0.677421,-1.756663,-0.000318,0.913671,0.571767,5.8060,0.7782,0.0019,30.7316,4.3715,0.0608,8.2246,1.2491,0.0142,8.6557,0.1511,-0.0848,0.018636,0.015875,-0.019891,-0.015013,-0.017354,-0.001910,-0.000098,0.0000,8.0000,0.0000,-0.6957,7.3186,-0.0000,-0.039623,-0.004960,-0.000209,2.5850,0,1,0.0000,0.0000,0.044374,0.034455,-0.044792,-0.034872,1.000000,[],8.6604,8.6587,8.6587,0.1511,-0.0849,343.0534,1,0.443785,30.7316,0.0608,-4.3715,30.7316,0.0608,-4.3715,30.7316,-7.9392,-4.3715,0.004034,-0.604390,-1.539351,0.2312,-34.6290,-88.1983,0.000134,-0.694578,-1.767369,0.28723799,0.76995830,1200.7782,84.956702,1.520713,-0.829021,0.001815,-0.062629,-0.140924,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.7848,43.255748,0.043544,0.259275,-0.003005,-0.039565,-0.012123,-0.001632,-0.036028,-1.600035,-0.001982,4393.526203,4259.900405,0.005865,0.029998,-0.030000,-4.999996,-4.999996
0.500,-4.0902,-3.8617,38.7960,39.2017,4393518.0518,4259899.8589,1795684.2461,1201.2774,9.2830,0.103446,5.9270,-0.166615,-9.5464,0.1166,0.1166,835.8387,39.9947,0.992224,-0.002159,0.123360,-0.016390,-0.4922,14.1660,-1.9539,0.000872,-0.124181,-0.323179,0.0499,-7.1150,-18.5168,1026.3898,23.8414,-17.7527,1031.2702,-0.8479,-0.3428,0.0003,-0.5310,-2.1352,12.5137,LAUNCH,-1.600363,-0.351811,2.225957,-1.466224,0.263409,-0.955719,-0.173610,0.630720,-0.026619,0.096774,0.000273,-0.507278,-2.114156,-0.000401,0.891121,0.571684,9.2848,1.2774,0.0100,38.8000,5.5968,0.0748,8.1173,1.1655,-0.2572,8.3610,0.1942,-0.1446,0.046935,0.035302,-0.048190,-0.034423,-0.041212,-0.006350,-0.000094,0.0000,8.0000,0.0000,-0.6886,6.3440,-0.0002,-0.051918,-0.010000,-0.000054,2.6720,0,1,0.0000,0.0000,0.061864,0.041864,-0.061971,-0.041972,1.000000,[],8.3673,8.3638,8.3638,0.1943,-0.1447,343.0518,1,0.436862,38.8000,0.0748,-5.5968,38.8000,0.0748,-5.5969,38.8000,-7.9252,-5.5968,0.008866,-0.457068,-1.855019,0.5080,-26.1881,-106.2847,0.000273,-0.523894,-2.125652,0.28723854,0.76995830,1201.2774,82.065136,1.944114,-1.415359,0.002788,-0.123386,-0.324640,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300009,1.2718,55.365817,-0.010725,0.264258,0.017872,-0.003219,-0.131243,0.044965,-0.031502,-0.727590,-0.006380,4393.534029,4259.902525,-0.014165,-0.025311,-0.003387,-4.999994,-4.999994
0.600,-4.7470,-4.8499,46.7567,47.2467,4393517.6082,4259899.4261,1795688.5229,1201.8947,13.5593,0.089031,5.1011,-0.097770,-5.6018,0.1398,0.1398,1201.2903,47.9488,0.992530,-0.004745,0.116255,-0.036684,-1.0569,13.3221,-4.3568,0.001096,-0.152850,-0.486534,0.0628,-8.7577,-27.8764,1037.1311,19.3525,-23.0421,1043.9261,-0.8583,-0.3470,0.0001,-0.1005,-1.5212,12.4676,POWERED_ASCENT,-1.451539,-0.038486,1.267841,-0.725746,0.271497,-0.985278,-0.222736,0.808581,-0.041322,0.150143,0.000081,-0.079756,-1.503996,-0.000483,0.868961,0.571602,13.5619,1.8946,0.0080,46.7631,6.7402,-0.1776,8.2010,1.0967,-0.7366,8.4797,0.1582,-0.1884,0.061818,0.043054,-0.062758,-0.042218,-0.052462,-0.009826,-0.000026,0.0000,8.0000,0.0000,-0.6893,6.3439,-0.0002,-0.054574,-0.008739,-0.000420,2.8100,0,1,0.0000,0.0000,0.062893,0.045415,-0.063734,-0.046256,1.000000,[],8.4862,8.4826,8.4826,0.1583,-0.1885,343.0498,1,0.423208,46.7631,-0.1776,-6.7402,46.7631,-0.1776,-6.7403,46.7631,-8.1776,-6.7402,0.004478,-0.078609,-1.321926,0.2566,-4.5040,-75.7408,0.000081,-0.089387,-1.511892,0.28723921,0.76995830,1201.8947,83.229984,1.591109,-1.844856,0.003012,-0.152055,-0.487995,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.5009,53.672563,0.120858,0.162752,0.010528,-0.050305,-0.275610,0.066722,-0.043694,-0.761989,0.021249,4393.531133,4259.902621,-0.007367,-0.030000,-0.030000,-4.999997,-4.999997
0.700,-5.1396,-6.2370,54.7771,55.3701,4393517.1112,4259898.8756,1795693.5991,1202.6231,18.6363,0.075267,4.3125,-0.032200,-1.8449,0.1635,0.1635,1642.7758,56.0736,0.992035,-0.008043,0.108593,-0.063322,-1.7431,12.3826,-7.4936,0.003749,-0.142928,-0.571688,0.2148,-8.1892,-32.7553,1035.0524,7.2967,-27.4016,1043.9686,-0.8584,-0.3470,0.0022,0.2791,-0.3825,12.4211,POWERED_ASCENT,-1.265337,0.104805,0.374094,-0.132519,0.226343,-0.821729,-0.228091,0.828069,-0.026583,0.096538,0.002186,0.297013,-0.375553,-0.000565,0.846540,0.571519,18.6398,2.6231,-0.0412,54.8083,7.8160,-0.9001,8.2595,1.0201,-1.3506,8.4944,0.0599,-0.2249,0.059171,0.047300,-0.060611,-0.047279,-0.053590,-0.006301,-0.000355,-0.0000,8.0000,-0.0000,-0.6973,6.3437,0.0006,-0.049882,0.002469,-0.000836,2.7600,0,1,0.0000,0.0000,0.046577,0.051514,-0.048249,-0.053186,1.000000,[],8.5005,8.4973,8.4973,0.0599,-0.2250,343.0474,1,0.406084,54.8083,-0.9001,-7.8160,54.8083,-0.9001,-7.8162,54.8083,-8.9001,-7.8160,0.063828,0.255846,-0.331024,3.6571,14.6589,-18.9663,0.002186,0.294632,-0.378384,0.28724001,0.76995829,1202.6231,83.374224,0.626336,-2.202752,0.005665,-0.142133,-0.573149,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.4829,71.277608,0.130953,0.133990,0.011943,-0.025639,-0.384862,0.060876,-0.003361,-0.949085,0.022173,4393.543374,4259.904283,-0.000984,-0.030000,-0.030000,-4.999992,-4.999992
0.800,-5.1763,-8.1181,62.8313,63.5647,4393516.5923,4259898.1620,1795699.4801,1203.4555,24.5222,0.064939,3.7207,0.024412,1.3987,0.1876,0.1876,2162.8855,64.3434,0.990503,-0.011133,0.101999,-0.091518,-2.3821,11.5383,-10.7985,0.013268,-0.108961,-0.549521,0.7602,-6.2430,-31.4853,1020.0901,-10.2078,-31.1939,1031.2881,-0.8480,-0.3428,0.0044,0.3805,0.7544,12.3740,POWERED_ASCENT,-1.095927,0.107164,-0.326108,0.200040,0.277344,-1.007101,-0.203433,0.738561,0.032045,-0.116306,0.004378,0.399851,0.746388,-0.000649,0.823846,0.571436,24.5261,3.4554,-0.1923,62.9109,8.8168,-2.2250,8.2547,0.9539,-1.9863,8.4035,-0.0841,-0.2570,0.039309,0.055070,-0.041106,-0.055629,-0.047778,0.007571,-0.000589,-0.0000,8.0000,-0.0000,-0.7075,6.3435,0.0038,-0.041645,0.022284,-0.000936,2.5190,0,1,0.0000,0.0000,0.018425,0.062993,-0.020296,-0.064864,1.000000,[],8.4107,8.4063,8.4063,-0.0841,-0.2571,343.0448,1,0.387366,62.9109,-2.2250,-8.8168,62.9109,-2.2250,-8.8170,62.9109,-10.2250,-8.8168,0.124748,0.344501,0.657911,7.1475,19.7384,37.6955,0.004378,0.400786,0.747747,0.28724094,0.76995827,1203.4555,82.481955,-0.786044,-2.517617,0.015184,-0.108167,-0.550982,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.6502,69.242650,0.144733,0.067595,0.045168,-0.064772,-0.471867,0.066165,0.024942,-0.598056,0.018809,4393.528851,4259.900027,-0.030000,-0.030000,-0.030000,-4.999998,-4.999998
0.900,-4.8227,-10.4893,70.8625,71.7968,4393516.0890,4259897.2356,1795706.1643,1204.3843,31.2197,0.058292,3.3399,0.066023,3.7828,0.2119,0.2119,2761.0725,72.7018,0.988363,-0.013124,0.097003,-0.116434,-2.8327,10.8764,-13.7073,0.027222,-0.078687,-0.446131,1.5597,-4.5084,-25.5614,1055.4000,-30.5075,-35.2775,1069.3577,-0.8793,-0.3554,0.0050,0.2171,1.4242,12.3265,POWERED_ASCENT,-0.971775,0.050931,-0.808644,0.293692,0.339589,-1.232930,-0.171713,0.623101,0.114625,-0.415823,0.004959,0.242593,1.398891,-0.000733,0.800965,0.571351,31.2215,4.3842,-0.5071,71.0088,9.7526,-4.1736,8.2371,0.9154,-2.5491,8.7279,-0.2523,-0.2917,0.012424,0.066970,-0.014230,-0.067563,-0.040297,0.026970,-0.000600,-0.0000,8.0000,-0.0000,-0.7152,6.3432,0.0108,-0.034650,0.043404,-0.000810,2.8050,0,1,0.0000,0.0000,-0.009564,0.077244,0.007944,-0.078864,1.000000,[],8.7394,8.7308,8.7308,-0.2524,-0.2918,343.0418,1,0.378224,71.0088,-4.1736,-9.7526,71.0087,-4.1736,-9.7529,71.0088,-12.1736,-9.7526,0.140327,0.201770,1.235344,8.0401,11.5605,70.7800,0.004959,0.242925,1.401791,0.28724200,0.76995822,1204.3843,85.664345,-2.436062,-2.858620,0.029138,-0.077892,-0.447592,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.6964,86.696277,0.145777,-0.005468,0.070754,-0.011485,-0.492040,0.053245,0.043254,-1.592495,0.032712,4393.544179,4259.900049,-0.030000,-0.030000,-0.030000,-4.999994,-4.999995
