time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,4.5020,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6866,0.8104,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,4.0011,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1340,-3.0385,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154539,8.8544,0.006127,0.3510,0.0704,0.1000,304.9454,24.1565,0.991353,0.019703,0.129706,-0.002578,2.2772,14.9082,0.0001,0.095697,-0.025145,0.001000,5.4831,-1.4407,0.0573,835.9601,-0.1632,-4.2801,836.9159,0.0000,0.0000,-0.0034,-0.3711,0.0148,12.5993,LAUNCH,-2.133143,-1.422645,-0.081360,0.056681,0.065734,-0.239073,-0.018138,0.065969,0.000819,-0.002980,-0.003353,-0.371086,0.014785,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0221,2.5447,0.0002,6.4239,0.7595,0.0002,6.7635,-0.0013,-0.0346,0.007846,0.008238,-0.000435,-0.000827,-0.004337,0.000196,0.003705,0.0000,0.0000,0.0000,-0.7038,6.3442,-0.0000,-0.008747,0.000379,0.006590,6.0210,0,1,0.0000,0.0000,0.014959,0.015716,-0.001778,-0.002535,1.000000,[],6.7659,6.7658,6.7658,-0.0013,-0.0346,343.0545,1,0.476370,24.0221,0.0002,-2.5447,24.0221,0.0002,-2.5447,24.0221,0.0002,-2.5447,-0.094180,-0.321099,0.015145,-5.3961,-18.3976,0.8677,-0.003353,-0.369724,0.014733,0.28723779,0.76995830,1200.4351,0.300000,3.0702,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9029,-3.7836,30.0135,30.5018,4393518.0921,4259899.8841,1795682.1467,1200.7272,7.2568,0.147242,8.4363,0.007131,0.4086,0.0889,0.1000,486.1758,30.5018,0.991561,0.024046,0.127355,-0.003088,2.7784,14.6379,0.0001,0.074474,-0.075624,0.003692,4.2670,-4.3329,0.2115,804.7013,-0.4768,-10.5469,807.0590,0.0000,0.0000,-0.0135,-0.8223,0.0410,12.5625,LAUNCH,-2.067912,-1.240242,-0.093492,0.061844,0.122332,-0.444920,-0.045877,0.166855,0.001911,-0.006951,-0.013507,-0.822322,0.041005,-0.000401,0.891121,0.571684,7.2582,0.7272,0.0000,30.3239,3.2898,0.0004,6.3222,0.7443,0.0007,6.5296,-0.0039,-0.0856,0.017960,0.018874,-0.003063,-0.003977,-0.010969,0.000457,0.007449,0.0000,0.0000,0.0000,-0.6959,6.3440,-0.0000,-0.019390,0.000621,0.009237,5.7160,0,1,0.0000,0.0000,0.028006,0.029248,-0.009533,-0.010775,1.000000,[],6.5324,6.5319,6.5319,-0.0039,-0.0856,343.0536,1,0.462269,30.3239,0.0004,-3.2898,30.3239,0.0004,-3.2898,30.3239,0.0004,-3.2898,-0.379424,-0.711555,0.041008,-21.7394,-40.7691,2.3496,-0.013507,-0.818091,0.040814,0.28723822,0.76995830,1200.7272,0.300000,3.0116,44.932622,-0.129584,0.310006,0.017504,-0.074883,0.043797,0.033235,0.018723,0.580653,-0.011421,4393.531206,4259.902352,0.030000,0.030000,-0.030000,-4.999997,-4.999998
0.600,-4.6621,-4.5188,36.1683,36.7465,4393517.6639,4259899.4691,1795685.4551,1201.0926,10.5979,0.133871,7.6702,0.007121,0.4080,0.1071,0.1071,705.5986,36.7465,0.992236,0.026411,0.121494,-0.003225,3.0495,13.9616,0.0011,0.012689,-0.164597,0.009215,0.7270,-9.4307,0.5280,812.7850,-0.8596,-18.2336,816.9865,0.0000,0.0000,-0.0291,-1.0980,0.0687,12.5264,POWERED_ASCENT,-1.947346,-0.902052,-0.091810,0.056437,0.175670,-0.638237,-0.099365,0.361326,0.003074,-0.011176,-0.029129,-1.098003,0.068697,-0.000483,0.868961,0.571602,10.5999,1.0926,0.0001,36.5259,4.0200,0.0011,6.4053,0.6991,0.0018,6.6142,-0.0070,-0.1484,0.032796,0.034264,-0.013203,-0.014671,-0.023734,0.000734,0.009797,0.0000,0.0000,0.0000,-0.6837,6.3439,-0.0000,-0.031234,0.000879,0.009619,5.9250,0,1,0.0000,0.0000,0.039974,0.041732,-0.020736,-0.022494,1.000000,[],6.6182,6.6165,6.6165,-0.0070,-0.1484,343.0524,1,0.448713,36.5259,0.0011,-4.0200,36.5259,0.0011,-4.0200,36.5259,0.0011,-4.0200,-0.818270,-0.949068,0.061585,-46.8834,-54.3776,3.5286,-0.029129,-1.089199,0.068282,0.28723874,0.76995830,1201.0926,0.300000,3.2490,41.993964,0.049560,0.200397,-0.016488,-0.112670,0.029128,0.052365,0.005201,0.171163,0.014617,4393.529220,4259.902575,0.030000,0.029991,-0.030000,-4.000729,-4.797206
0.700,-5.4692,-5.2989,42.3887,43.0673,4393517.1580,4259898.9788,1795689.3823,1201.5296,14.5630,0.113033,6.4763,0.005596,0.3207,0.1255,0.1255,969.1785,43.0673,0.993498,0.024897,0.111064,-0.002721,2.8719,12.7572,0.0073,-0.076894,-0.251018,0.014432,-4.4057,-14.3823,0.8269,811.4230,-0.9000,-22.2010,817.0187,0.0000,0.0000,-0.0321,-0.7965,0.0614,12.4899,POWERED_ASCENT,-1.726226,-0.476386,-0.069980,0.036713,0.227030,-0.824089,-0.159160,0.578336,0.004215,-0.015321,-0.032059,-0.796484,0.061381,-0.000565,0.846540,0.571519,14.5658,1.5295,0.0003,42.8095,4.7057,0.0028,6.5227,0.5831,0.0040,6.6225,-0.0073,-0.1812,0.045611,0.047619,-0.028042,-0.030051,-0.037831,0.001004,0.008784,0.0000,0.0000,0.0000,-0.6731,6.3437,-0.0000,-0.045422,0.001157,0.006941,6.1020,0,1,0.0000,0.0000,0.051206,0.053520,-0.037323,-0.039638,1.000000,[],6.6272,6.6247,6.6247,-0.0073,-0.1813,343.0510,1,0.435094,42.8095,0.0028,-4.7057,42.8095,0.0028,-4.7058,42.8095,0.0028,-4.7057,-0.900639,-0.685301,0.034460,-51.6028,-39.2648,1.9744,-0.032059,-0.783930,0.060872,0.28723937,0.76995830,1201.5296,0.300000,3.1784,48.463605,0.051635,0.200954,-0.097004,-0.151493,0.031258,0.060968,0.002986,0.118314,0.012138,4393.535845,4259.903916,0.030000,-0.001372,-0.030000,3.359385,-3.313704
0.800,-6.3795,-6.1761,48.6874,49.4905,4393516.5666,4259898.4060,1795693.9359,1202.0300,19.1626,0.087998,5.0419,0.003089,0.1770,0.1443,0.1443,1279.7632,49.4905,0.995074,0.019034,0.097281,-0.001656,2.1940,11.1668,0.0238,-0.154668,-0.292746,0.014957,-8.8618,-16.7731,0.8569,799.9188,-0.6011,-24.4309,807.0698,0.0000,0.0000,-0.0177,-0.0747,0.0194,12.4529,POWERED_ASCENT,-1.438596,-0.033826,-0.035395,0.008783,0.254080,-0.922204,-0.215432,0.782118,0.005220,-0.018967,-0.017677,-0.074679,0.019390,-0.000649,0.823846,0.571436,19.1662,2.0300,0.0007,49.2082,5.2778,0.0067,6.6368,0.4201,0.0074,6.5480,-0.0049,-0.2000,0.054294,0.056775,-0.044730,-0.047211,-0.050753,0.001241,0.004782,0.0000,0.0000,0.0000,-0.6671,6.3435,-0.0000,-0.056407,0.001308,0.001972,6.2580,0,1,0.0000,0.0000,0.057071,0.059687,-0.053127,-0.055743,1.000000,[],6.5533,6.5502,6.5502,-0.0049,-0.2001,343.0493,1,0.421083,49.2082,0.0067,-5.2778,49.2082,0.0067,-5.2780,49.2082,0.0067,-5.2778,-0.496667,-0.053661,-0.027285,-28.4569,-3.0745,-1.5633,-0.017677,-0.058821,0.019000,0.28724010,0.76995830,1202.0300,0.300000,2.7526,53.242744,0.111289,0.105471,-0.167544,-0.194006,0.025363,0.064494,0.002319,0.077782,0.007062,4393.526139,4259.900138,0.030000,-0.030000,-0.019033,-3.498092,-4.841661
0.900,-7.4251,-7.1797,55.0481,56.0087,4393515.8776,4259897.7394,1795699.1216,1202.5797,24.4064,0.064859,3.7161,0.000810,0.0464,0.1633,0.1633,1638.9803,56.0087,0.996475,0.010637,0.083217,-0.000476,1.2272,9.5470,0.0478,-0.171061,-0.257916,0.009461,-9.8011,-14.7775,0.5421,828.0908,-0.1048,-25.0442,836.9336,0.0000,0.0000,0.0085,0.8737,-0.0385,12.4156,POWERED_ASCENT,-1.151498,0.309026,-0.004819,-0.013626,0.279495,-1.014586,-0.251723,0.913818,0.005541,-0.020121,0.008483,0.873742,-0.038527,-0.000733,0.800965,0.571351,24.4110,2.5797,0.0018,55.7189,5.6899,0.0141,6.7563,0.2726,0.0105,6.7990,-0.0009,-0.2056,0.057858,0.060485,-0.057623,-0.060250,-0.059054,0.001313,0.000117,0.0000,0.0000,0.0000,-0.6722,6.3432,-0.0000,-0.061601,0.001237,-0.002636,6.1200,0,1,0.0000,0.0000,0.057728,0.060203,-0.062999,-0.065474,1.000000,[],6.8044,6.8013,6.8013,-0.0009,-0.2057,343.0475,1,0.406578,55.7189,0.0141,-5.6899,55.7189,0.0141,-5.6901,55.7189,0.0141,-5.6899,0.238226,0.779568,-0.076617,13.6494,44.6660,-4.3898,0.008483,0.892110,-0.038604,0.28724092,0.76995830,1202.5797,0.300000,2.5550,62.761897,0.126883,0.104160,-0.198678,-0.187974,0.009300,0.056306,0.001892,0.004581,0.017450,4393.536258,4259.901193,0.030000,-0.030000,0.002046,0.832100,-4.387347
